X1PAREDU X1SES
-1.617945867 -1.371
0.568139554 1.1202
0.568139554 0.0301
-0.889250727 -0.3554
-0.889250727 0.1997
-0.889250727 -0.874
-0.889250727 -0.5392
1.296834694 1.151
-0.889250727 -0.3254
-0.160555586 0.1033
-0.889250727 -0.8408
2.025529834 1.6587
0.568139554 0.8303
0.568139554 0.1301
2.025529834 1.4928
-0.889250727 -0.4654
1.296834694 0.4615
1.296834694 0.5518
1.296834694 1.3387
-1.617945867 -1.4113
-0.160555586 -0.3453
-0.160555586 -0.0922
2.025529834 1.9265
-0.889250727 -0.1629
1.296834694 0.3676
-1.617945867 -0.9707
-1.617945867 -1.2395
0.568139554 0.6261
1.296834694 1.3081
0.568139554 0.3982
0.568139554 0.297
0.568139554 -0.1036
-0.889250727 -0.4003
-0.160555586 0.3105
-0.160555586 -0.2903
-0.889250727 -0.0103
-0.889250727 -0.3865
2.025529834 1.2851
-1.617945867 -1.7526
0.568139554 0.2669
-0.889250727 -0.0972
1.296834694 1.5475
2.025529834 1.8401
-0.160555586 -0.0597
1.296834694 0.5871
-0.889250727 -0.7757
-0.160555586 0.4466
-0.889250727 -0.8602
0.568139554 1.0497
2.025529834 -8
-0.889250727 -0.4992
-0.160555586 0.3907
-0.889250727 -0.6363
2.025529834 1.5748
2.025529834 1.7692
-0.889250727 -0.428
-0.889250727 -0.3439
0.568139554 0.0839
-0.889250727 -0.8455
0.568139554 0.3071
1.296834694 0.2104
0.568139554 1.1236
1.296834694 1.5912
0.568139554 -0.1377
-0.889250727 -0.0506
0.568139554 -0.8552
0.568139554 -0.3573
2.025529834 2.3562
-1.617945867 -0.9534
0.568139554 0.1679
0.568139554 -0.0096
1.296834694 1.1487
0.568139554 -8
0.568139554 -0.0251
-0.889250727 -0.0655
0.568139554 0.4639
-1.617945867 -0.9798
-0.889250727 -0.5144
-0.889250727 -0.5512
1.296834694 1.081
-0.160555586 -1.2893
0.568139554 -0.2041
1.296834694 1.7718
-0.889250727 -0.2737
0.568139554 0.4777
-0.160555586 -0.2019
0.568139554 1.1041
2.025529834 0.411
0.568139554 0.7921
-0.889250727 -0.3362
-0.160555586 -0.1124
-0.160555586 -0.0384
0.568139554 0.0686
-0.160555586 -0.3568
-1.617945867 -1.1433
-0.889250727 -0.6094
0.568139554 0.7016
-0.160555586 0.1214
0.568139554 0.5755
-0.889250727 -0.1
-0.889250727 -0.1941
2.025529834 1.8394
-0.889250727 -0.7077
0.568139554 0.5117
1.296834694 0.3205
-0.889250727 -0.8157
2.025529834 1.412
-0.889250727 0.4698
0.568139554 0.3152
-1.617945867 -1.6616
-0.889250727 -0.6504
-0.160555586 0.1214
1.296834694 1.2088
-0.160555586 -0.1195
0.568139554 0.6455
-0.160555586 -0.5354
-0.160555586 0.6763
-0.889250727 -0.3214
1.296834694 0.6261
1.296834694 1.6149
0.568139554 -0.4338
-0.889250727 -0.9952
-0.889250727 -0.9551
-0.889250727 -0.3362
2.025529834 -8
0.568139554 0.8271
-0.889250727 -1.2803
0.568139554 0.2732
-0.889250727 -0.5825
-0.889250727 -0.0109
-0.160555586 -0.2729
1.296834694 1.4314
-0.160555586 0.2339
-0.889250727 -0.3465
1.296834694 1.5122
1.296834694 1.3306
0.568139554 -0.3432
-0.160555586 0.2143
-0.889250727 -0.6363
-1.617945867 -0.6744
-0.160555586 -0.2053
0.568139554 1.1982
1.296834694 0.5537
-0.889250727 -0.3596
-0.889250727 -1.3184
0.568139554 0.944
-0.889250727 -0.4813
-0.889250727 -0.1032
0.568139554 -0.7818
-0.889250727 -0.5402
1.296834694 0.6902
-0.160555586 0.5736
-0.889250727 -0.5089
0.568139554 0.4973
-0.889250727 -0.5665
0.568139554 0.3703
-0.160555586 -0.3671
-0.889250727 -0.532
-0.889250727 -0.3465
-0.160555586 0.1293
-0.889250727 -0.0972
2.025529834 2.0124
0.568139554 0.4524
0.568139554 0.6513
0.568139554 0.1003
-0.889250727 -0.3307
1.296834694 1.172
-0.889250727 -1.2098
-0.889250727 -0.1757
1.296834694 1.2149
1.296834694 0.9673
0.568139554 0.214
-0.889250727 -0.3301
0.568139554 -0.4879
1.296834694 0.5939
-0.889250727 -1.1739
0.568139554 0.2691
2.025529834 2.5668
0.568139554 0.2895
0.568139554 1.009
1.296834694 1.5122
-0.160555586 -0.0922
-1.617945867 -1.1348
1.296834694 0.8429
0.568139554 0.078
0.568139554 -0.1772
0.568139554 0.6707
-0.160555586 0.1251
1.296834694 1.6848
-0.889250727 -0.3759
-0.160555586 -8
-0.160555586 0.2213
-1.617945867 -0.1918
-0.160555586 0.1273
0.568139554 0.6427
1.296834694 1.4372
2.025529834 1.6085
-0.160555586 0.0186
-1.617945867 -1.3178
-0.889250727 -0.7751
0.568139554 0.3101
-0.889250727 -0.9072
0.568139554 -0.5149
-0.160555586 -0.9782
-0.160555586 0.2339
-0.160555586 -0.0405
-0.160555586 0.1033
-0.160555586 -0.0488
0.568139554 -0.232
1.296834694 0.813
1.296834694 1.1602
1.296834694 0.177
2.025529834 0.9376
1.296834694 0.3245
1.296834694 1.3586
-0.889250727 0.0719
0.568139554 -0.1561
0.568139554 0.142
-0.889250727 0.1159
-0.160555586 -0.6139
1.296834694 1.1839
1.296834694 1.171
-0.160555586 -0.3928
-0.160555586 -0.3255
0.568139554 0.4462
-0.160555586 0.0676
0.568139554 1.009
-0.889250727 -0.87
-0.889250727 0.1448
0.568139554 0.7961
1.296834694 1.4352
-0.160555586 -0.058
0.568139554 0.7614
0.568139554 0.1859
1.296834694 -0.1506
-0.889250727 -0.0506
-0.889250727 -0.8387
-0.160555586 -0.4843
0.568139554 1.3397
-0.889250727 -0.8103
-0.160555586 -0.167
0.568139554 0.758
-0.889250727 -0.6333
-0.889250727 0.2072
-1.617945867 -0.9992
0.568139554 0.5195
-0.889250727 -0.5402
0.568139554 0.5678
1.296834694 0.5305
-0.160555586 -0.473
2.025529834 1.6654
0.568139554 0.1377
-0.889250727 -0.8602
1.296834694 0.1801
0.568139554 1.332
-0.889250727 -8
-0.889250727 -0.8971
-0.889250727 -0.4948
-0.889250727 -1.2553
-0.889250727 -0.4728
-0.889250727 0.1964
1.296834694 0.9241
-0.889250727 -0.3182
0.568139554 0.2582
-1.617945867 -1.0941
-0.889250727 -8
2.025529834 2.4364
-0.889250727 -0.271
0.568139554 -0.08
-0.889250727 -0.4682
2.025529834 1.5406
1.296834694 1.127
-1.617945867 -1.3407
1.296834694 -8
-0.889250727 -0.6714
0.568139554 0.3183
0.568139554 1.0127
1.296834694 0.6306
-0.889250727 -0.5019
1.296834694 0.9351
1.296834694 1.3892
0.568139554 0.4396
2.025529834 1.4612
0.568139554 0.7614
-0.889250727 -0.8498
1.296834694 1.8041
-0.160555586 -0.4122
0.568139554 0.3239
0.568139554 0.8559
-0.160555586 -0.4642
-0.889250727 -0.6401
-0.889250727 -1.3184
-0.889250727 -8
-0.889250727 -0.1941
-0.160555586 -1.1103
-0.889250727 -0.4023
-0.889250727 -0.3734
-0.160555586 -0.2429
-0.889250727 -1.0811
-0.160555586 -0.5493
-0.889250727 -0.3624
0.568139554 0.2954
-0.889250727 0.4753
2.025529834 2.2581
-0.160555586 0.0974
-1.617945867 -1.6616
-0.889250727 -0.5789
0.568139554 0.504
-0.889250727 -0.8837
0.568139554 0.942
2.025529834 1.7484
-0.160555586 0.3358
0.568139554 0.7132
1.296834694 0.4262
-0.889250727 -0.5628
-0.889250727 -0.5628
-0.889250727 -1.3184
-0.889250727 -0.1864
0.568139554 -0.1804
-0.160555586 -0.5434
-0.889250727 0.4462
-0.160555586 0.394
-0.160555586 -0.4075
-0.160555586 0.188
-0.889250727 -0.0946
1.296834694 1.206
0.568139554 -0.0274
0.568139554 0.7961
0.568139554 0.5161
-0.160555586 -0.2878
-0.889250727 -0.6665
2.025529834 1.6429
-0.889250727 0.1072
0.568139554 0.4926
0.568139554 0.9503
0.568139554 0.1833
-0.889250727 -0.3332
2.025529834 0.4351
0.568139554 0.057
1.296834694 0.5002
0.568139554 0.4529
-0.889250727 -1.1012
-1.617945867 -0.3747
-0.889250727 -0.8455
0.568139554 0.5748
-0.160555586 0.4728
0.568139554 0.718
0.568139554 0.4088
-0.889250727 -0.5512
-0.889250727 -1.46
0.568139554 0.8108
-0.160555586 -0.4348
2.025529834 0.8362
-0.889250727 -0.7726
-0.889250727 0.4512
0.568139554 0.3355
-0.889250727 -0.5301
-1.617945867 -1.2395
-1.617945867 -1.0924
-0.889250727 -0.7626
-0.889250727 -1.0229
0.568139554 0.8076
-0.160555586 -0.422
2.025529834 1.8524
-0.889250727 -0.0467
0.568139554 0.8912
-0.889250727 -0.473
-0.160555586 0.0885
-0.160555586 0.2427
0.568139554 1.035
-0.889250727 -0.8623
1.296834694 1.4506
-0.889250727 -0.4046
-0.889250727 -1.3184
0.568139554 0.9661
0.568139554 0.4529
-0.889250727 -0.8602
0.568139554 -8
-1.617945867 -1.7526
0.568139554 -0.2601
0.568139554 0.4495
-0.889250727 -0.8837
-0.889250727 -1.0836
-0.160555586 0.3534
2.025529834 0.6489
-0.889250727 -0.4341
0.568139554 -0.303
-0.889250727 -0.581
-0.889250727 -0.7751
0.568139554 0.6408
-0.160555586 0.0615
-0.160555586 0.0568
-0.889250727 -0.2562
0.568139554 0.7427
-1.617945867 -1.429
-0.889250727 0.1969
-0.889250727 -0.3554
0.568139554 0.811
0.568139554 1.0925
-0.889250727 -1.2803
-0.160555586 0.2047
-0.160555586 -0.5434
1.296834694 0.9587
-0.889250727 -0.3372
-0.889250727 -0.9551
-0.889250727 -0.2985
-0.889250727 -8
2.025529834 1.7086
0.568139554 1.4233
-0.889250727 -0.8001
0.568139554 -0.002
-0.889250727 -0.5318
-0.889250727 -0.1484
2.025529834 2.1428
0.568139554 -0.935
-0.160555586 0.271
-0.889250727 -0.8837
1.296834694 0.9624
0.568139554 0.8585
1.296834694 1.6224
-0.889250727 0.2038
-0.160555586 -0.006
0.568139554 0.5638
-0.889250727 -0.4257
-0.889250727 0.1439
-0.889250727 -1.0669
1.296834694 1.0548
-0.889250727 -1.0862
0.568139554 1.4233
-0.889250727 -0.6927
0.568139554 0.3351
-0.160555586 0.2681
0.568139554 0.0301
-0.889250727 -0.1893
-0.160555586 -0.4321
0.568139554 0.098
-0.889250727 -1.245
0.568139554 -0.0996
1.296834694 1.3586
0.568139554 1.1652
-0.889250727 -0.3554
0.568139554 0.8492
-0.160555586 0.0186
2.025529834 2.5466
-0.889250727 -1.43
0.568139554 0.2009
2.025529834 1.1633
-0.889250727 -0.8179
0.568139554 0.7687
-0.889250727 -0.1431
-0.889250727 -0.4975
0.568139554 0.7377
-0.889250727 -0.4129
-0.889250727 -0.6655
1.296834694 0.8796
2.025529834 1.6995
0.568139554 0.7917
-0.889250727 -0.7751
-1.617945867 -8
-0.889250727 0.3096
-0.160555586 -0.8724
-0.160555586 0.4397
0.568139554 -0.1742
1.296834694 0.8058
-0.160555586 0.1782
2.025529834 2.2722
-0.160555586 -0.2744
-0.889250727 -0.0775
2.025529834 1.7811
-0.889250727 -0.4843
-0.889250727 -0.7701
-0.889250727 0.3674
-0.889250727 0.5209
-0.889250727 0.0432
1.296834694 1.2556
-0.889250727 -1.5209
0.568139554 -0.0138
0.568139554 0.4399
-0.889250727 -0.5415
-1.617945867 -0.6482
-0.889250727 -0.7901
-1.617945867 -1.4415
-0.889250727 0.2649
2.025529834 1.6123
0.568139554 -0.7466
1.296834694 -0.0631
-0.889250727 -0.7701
-0.160555586 0.4358
-0.889250727 -0.5983
-0.889250727 -0.8837
1.296834694 0.9351
-0.160555586 0.2339
-0.889250727 -0.3554
-0.889250727 -0.6665
0.568139554 0.2582
-0.889250727 -0.3442
-0.889250727 -0.3254
0.568139554 0.2582
-0.889250727 -0.5402
-0.889250727 -0.5983
0.568139554 0.0411
-0.889250727 -0.7751
-0.160555586 -0.0799
-0.889250727 -0.0117
-0.889250727 -0.0444
0.568139554 1.3397
-0.889250727 0.0912
0.568139554 0.3464
-0.889250727 -0.4161
-0.160555586 0.2345
2.025529834 2.0234
0.568139554 0.2658
-0.889250727 -0.7751
-0.889250727 0.1964
-0.160555586 0.0153
-0.889250727 -0.9072
-1.617945867 -1.5655
-0.889250727 -0.3042
-0.889250727 0.0782
0.568139554 -0.1188
-0.160555586 -8
-0.160555586 0.4358
1.296834694 0.984
-0.160555586 0.0615
-1.617945867 -0.9992
-0.889250727 0.3478
1.296834694 0.469
-0.889250727 -0.1505
2.025529834 2.5668
-0.889250727 -0.0645
-0.889250727 -0.6949
2.025529834 1.9436
-0.889250727 -0.1883
0.568139554 0.8845
-0.160555586 0.815
-0.160555586 0.7203
0.568139554 0.0534
2.025529834 2.3821
1.296834694 0.9383
-0.889250727 -0.8429
-0.889250727 -0.6212
-0.889250727 -0.3844
1.296834694 1.1236
-0.160555586 -0.3431
-0.160555586 -0.7581
1.296834694 1.0828
2.025529834 1.2066
-1.617945867 -1.1636
-0.889250727 0.0374
-0.160555586 0.1153
-0.889250727 -0.7735
1.296834694 1.3306
-0.889250727 -0.5236
0.568139554 0.6225
-0.889250727 -0.197
-0.889250727 0.0696
2.025529834 1.814
-0.160555586 0.2344
1.296834694 1.3874
-0.889250727 -0.1066
1.296834694 -0.1888
0.568139554 0.2744
-0.889250727 -0.1918
-0.889250727 -0.4257
-0.160555586 -0.5434
-1.617945867 -1.183
1.296834694 1.2497
-0.889250727 -1.248
1.296834694 1.3248
-0.889250727 -0.755
1.296834694 1.3658
-0.160555586 0.0363
-0.889250727 -8
0.568139554 0.1186
-0.889250727 -0.5628
1.296834694 -8
-0.160555586 -0.1378
-0.160555586 -0.4506
-0.160555586 0.6592
-0.889250727 -0.1277
-0.889250727 -0.4161
-0.160555586 0.6063
0.568139554 0.6544
0.568139554 0.9193
-0.160555586 -0.0597
0.568139554 0.7749
0.568139554 1.2651
-1.617945867 -1.0599
-0.160555586 0.5797
1.296834694 0.4407
-0.889250727 -0.4843
-0.889250727 -0.0197
0.568139554 0.7523
2.025529834 1.8741
-0.160555586 0.0918
0.568139554 0.3412
-0.889250727 -1.2676
0.568139554 0.2582
-0.889250727 0.1029
-0.889250727 -0.7751
-0.160555586 0.1972
-1.617945867 -8
-0.160555586 -0.2004
-0.889250727 -0.1449
1.296834694 0.4689
-0.889250727 -0.5628
-0.889250727 -0.0947
-0.889250727 -0.2581
0.568139554 0.3697
-0.889250727 -0.5983
-0.889250727 -0.3372
-0.160555586 0.6088
1.296834694 1.0808
0.568139554 1.1217
-0.889250727 -0.561
1.296834694 0.9359
-0.889250727 -0.5318
0.568139554 0.2028
-0.160555586 0.5797
-0.889250727 -0.5983
0.568139554 -0.3118
-0.889250727 -0.1431
-0.160555586 0.1696
0.568139554 0.4074
2.025529834 1.5797
-0.160555586 0.1032
0.568139554 0.2802
-0.160555586 0.0885
0.568139554 0.7362
-0.889250727 -0.0655
-0.889250727 -0.4293
-0.889250727 0.5135
1.296834694 0.8994
-0.889250727 -0.6333
0.568139554 0.4891
-1.617945867 -1.0772
-0.160555586 0.0181
-0.889250727 -0.4136
-0.160555586 0.0357
1.296834694 0.3816
-0.889250727 -0.2605
-0.889250727 -0.3535
-0.160555586 -0.4633
0.568139554 0.3848
-0.160555586 0.5106
-0.889250727 -0.8837
-0.889250727 0.0299
-0.889250727 -0.3254
1.296834694 1.3476
-1.617945867 -1.1769
-0.889250727 -0.601
0.568139554 0.9079
1.296834694 1.5634
-0.160555586 -8
-0.889250727 -0.5863
1.296834694 0.5042
-0.889250727 -0.2151
-0.160555586 0.0153
-1.617945867 -1.1272
-0.160555586 -0.4292
-0.889250727 -0.4365
1.296834694 0.6389
-0.160555586 -0.0479
0.568139554 0.2357
-0.160555586 0.2512
0.568139554 -0.5595
0.568139554 0.5885
0.568139554 0.5433
-0.889250727 -0.6659
0.568139554 0.4746
-0.889250727 -0.594
-0.160555586 -0.5434
-0.889250727 -1.0862
-0.160555586 -0.8677
-0.889250727 -0.7083
0.568139554 0.7533
-0.889250727 -1.2803
2.025529834 1.9867
-0.889250727 -0.9685
-0.889250727 -0.4813
-0.889250727 -0.1236
-0.160555586 0.1665
-0.160555586 -0.3456
-0.889250727 -0.0367
-0.889250727 -0.056
-0.889250727 -0.6665
0.568139554 0.1958
-0.160555586 0.2011
1.296834694 0.4888
-1.617945867 -1.4796
1.296834694 0.7955
0.568139554 -0.2416
-0.889250727 -0.387
-0.889250727 -0.5682
0.568139554 0.2658
0.568139554 0.7132
2.025529834 0.983
1.296834694 0.0901
-0.889250727 -0.3977
-1.617945867 -1.6616
-0.160555586 -0.249
1.296834694 0.3807
-0.160555586 0.1039
-0.160555586 -0.0037
0.568139554 0.8713
1.296834694 0.8882
-0.160555586 -0.2903
-0.160555586 0.3497
2.025529834 1.9265
-0.889250727 -0.9075
0.568139554 -0.0241
0.568139554 0.4148
0.568139554 0.3919
1.296834694 -8
-0.889250727 -0.7264
0.568139554 -0.3797
-0.160555586 -0.3747
1.296834694 0.9563
0.568139554 0.007
-0.889250727 -1.2203
0.568139554 0.1807
-0.889250727 0.1269
0.568139554 -0.1153
0.568139554 0.9752
-0.160555586 -0.5481
-1.617945867 -0.8326
-0.889250727 -0.2003
-0.889250727 0.1741
-0.889250727 -0.484
-0.889250727 -0.2641
2.025529834 1.1164
0.568139554 0.2582
-0.889250727 -0.5858
0.568139554 1.4248
2.025529834 1.9922
-0.889250727 -8
-0.889250727 -0.2295
-0.889250727 -0.0902
-0.889250727 -0.1735
-0.889250727 -0.8321
0.568139554 0.7604
0.568139554 0.2265
0.568139554 0.4891
-0.889250727 -8
-1.617945867 -1.7157
0.568139554 -0.2414
-0.889250727 -0.4382
-0.889250727 -1.0246
-0.889250727 -0.6665
-0.889250727 -0.8278
-0.889250727 -0.3711
-0.889250727 -1.43
-0.889250727 -0.8278
-0.889250727 -0.5682
-0.889250727 -0.6319
-0.889250727 -0.8283
-0.889250727 -0.6865
1.296834694 1.2062
-0.160555586 -0.4122
-0.889250727 -0.5915
-0.889250727 -1.5209
-0.889250727 0.578
-0.889250727 -0.4907
-0.889250727 0.3667
-0.889250727 0.0027
0.568139554 -0.2178
-0.889250727 -1.0343
0.568139554 -0.1816
1.296834694 1.2149
-0.889250727 -0.6116
-1.617945867 -1.7157
2.025529834 1.8487
0.568139554 0.282
-0.889250727 -0.4729
2.025529834 1.6189
0.568139554 0.526
-0.889250727 -0.4046
-0.160555586 -0.2075
0.568139554 1.0269
-0.889250727 -0.5123
-0.889250727 -0.9069
-0.160555586 -0.1886
-0.889250727 -0.5981
2.025529834 1.8394
0.568139554 0.7394
0.568139554 0.6616
-0.889250727 -1.3184
-0.160555586 -0.251
-0.889250727 -0.4635
1.296834694 -0.6235
-1.617945867 -0.7342
0.568139554 0.4745
-1.617945867 -0.9781
-0.889250727 -0.3535
-0.160555586 -0.3312
0.568139554 -0.0527
1.296834694 0.5518
-0.160555586 -0.4348
-0.160555586 -0.1191
-0.160555586 -1.0752
1.296834694 1.4076
-0.889250727 -0.7219
0.568139554 0.1151
-1.617945867 -1.2407
1.296834694 0.8615
0.568139554 1.0925
-0.160555586 0.1192
-0.160555586 0.1681
-0.889250727 -0.4843
-0.160555586 0.2234
-0.889250727 -0.0972
-0.889250727 -0.9072
0.568139554 0.5642
0.568139554 0.812
-0.889250727 -1.5209
1.296834694 -8
0.568139554 0.6014
-1.617945867 -1.3077
-0.889250727 0.0961
-0.160555586 0.1553
-0.889250727 -0.8429
-0.160555586 0.3971
-0.160555586 0.5794
-0.889250727 0.0027
1.296834694 0.7605
1.296834694 1.3935
-0.889250727 -0.9271
-0.889250727 -1.2803
-0.889250727 -0.561
0.568139554 0.3171
-0.889250727 -0.7751
0.568139554 1.0583
-0.889250727 -0.2663
-0.889250727 -0.5945
-0.160555586 1.0649
-0.889250727 -0.7083
-0.160555586 -0.5673
-1.617945867 -0.8175
-0.889250727 -0.7339
-0.889250727 -0.5408
0.568139554 0.3947
-1.617945867 -1.5119
0.568139554 0.8313
0.568139554 0.2582
-0.889250727 -0.9521
1.296834694 1.2607
-0.160555586 -0.5434
2.025529834 1.1733
0.568139554 0.1734
0.568139554 -0.0685
-0.889250727 -1.43
-0.889250727 -0.1602
-0.889250727 -1.43
0.568139554 -0.6229
-0.889250727 -0.7735
2.025529834 1.4823
-0.889250727 -0.7135
-0.160555586 0.0153
-0.889250727 -0.4834
0.568139554 0.4345
-0.889250727 -8
0.568139554 0.944
-0.889250727 -0.7997
1.296834694 1.4754
0.568139554 1.2864
2.025529834 1.6119
-0.889250727 -8
2.025529834 1.45
-0.889250727 -0.4003
-0.889250727 -0.7751
-0.160555586 0.4473
-0.889250727 0.1493
0.568139554 0.6195
2.025529834 2.4765
0.568139554 1.202
-0.889250727 -0.2571
-1.617945867 -1.6176
-0.889250727 -0.3275
0.568139554 0.261
0.568139554 0.2257
-0.889250727 -0.2607
0.568139554 0.1079
-0.889250727 -0.4728
0.568139554 0.4487
-0.160555586 -0.1175
-0.889250727 -0.6116
-0.160555586 0.4466
0.568139554 -8
-1.617945867 -1.5325
1.296834694 1.3586
0.568139554 0.9862
-0.160555586 -0.5513
0.568139554 0.9079
0.568139554 0.4004
1.296834694 0.6136
-0.160555586 -0.652
-0.889250727 -0.9072
1.296834694 1.3586
0.568139554 0.5508
1.296834694 1.7087
1.296834694 1.2201
-0.889250727 -0.4418
0.568139554 0.9062
-0.889250727 -1.0096
-1.617945867 -1.2064
-0.160555586 0.1832
-0.889250727 0.0233
1.296834694 0.9432
-1.617945867 -0.2289
1.296834694 1.5135
-0.160555586 -0.9782
0.568139554 0.5189
0.568139554 0.5386
2.025529834 1.4279
-0.889250727 -0.9072
-0.160555586 -0.0289
-0.160555586 0.0568
0.568139554 -0.0809
-0.889250727 -1.3682
0.568139554 0.3498
-1.617945867 -1.1153
1.296834694 0.0945
1.296834694 1.0645
-0.160555586 0.0775
-0.160555586 -0.4593
-0.889250727 -1.0907
2.025529834 0.8497
0.568139554 -8
1.296834694 0.9209
0.568139554 0.4459
2.025529834 1.5576
1.296834694 1.1937
-0.889250727 -0.5628
-0.889250727 -0.3554
1.296834694 0.5804
-0.889250727 0.1072
0.568139554 0.4512
1.296834694 1.7061
-0.889250727 -0.1686
0.568139554 1.2045
0.568139554 0.3203
-0.160555586 0.2681
-0.160555586 0.7193
1.296834694 1.3562
-0.160555586 -0.2563
-0.889250727 -0.3915
-0.160555586 -0.1348
0.568139554 -0.2406
-0.160555586 -0.8391
1.296834694 1.388
-0.889250727 -0.2245
-0.889250727 -0.3001
0.568139554 0.1261
1.296834694 0.8504
1.296834694 1.4893
2.025529834 1.9797
0.568139554 0.7226
0.568139554 1.1474
-0.160555586 -0.6423
0.568139554 0.315
2.025529834 1.5475
-0.889250727 -0.1853
0.568139554 0.5648
0.568139554 0.9752
2.025529834 2.4622
-0.889250727 0.056
-0.889250727 -0.1774
1.296834694 0.3216
0.568139554 0.8489
-0.889250727 -0.6363
-0.889250727 0.0174
0.568139554 0.4895
-0.889250727 -0.8602
-0.889250727 0.3677
0.568139554 0.1656
-0.889250727 -0.0655
-1.617945867 -0.8787
-0.889250727 -0.7701
0.568139554 1.0269
-0.160555586 0.6763
-0.889250727 -1.1435
-0.889250727 -0.4197
-0.889250727 -0.594
0.568139554 0.444
0.568139554 -0.2082
-0.889250727 -0.5978
-0.889250727 0.2936
0.568139554 0.334
-0.889250727 -0.2324
1.296834694 0.7983
-0.889250727 -0.8455
0.568139554 0.8162
-0.160555586 -0.1707
-0.889250727 0.1072
-0.889250727 -0.1774
-0.889250727 0.3474
2.025529834 1.5667
-0.160555586 0.243
-0.889250727 -0.5301
-0.889250727 0.101
0.568139554 0.896
-0.889250727 -0.3465
0.568139554 0.6692
-0.889250727 -0.8602
1.296834694 0.7928
-0.889250727 -0.5236
-0.889250727 -0.8371
0.568139554 1.2522
-1.617945867 -1.4268
-0.160555586 -0.1231
0.568139554 0.811
0.568139554 0.5999
0.568139554 1.4303
1.296834694 0.2955
-0.160555586 -0.0289
-0.160555586 0.7736
2.025529834 1.8251
0.568139554 0.8762
-0.889250727 -0.5661
-0.160555586 -0.0138
1.296834694 0.47
0.568139554 0.9461
-0.889250727 -0.2066
-0.889250727 -0.3575
0.568139554 0.5378
-0.160555586 0.0715
-0.889250727 -1.044
-0.160555586 0.2355
-0.889250727 -0.0103
-0.160555586 -0.251
-0.160555586 0.4279
-0.889250727 -0.3977
-0.889250727 0.0675
0.568139554 0.2612
-0.889250727 -1.2855
1.296834694 1.179
-0.889250727 -0.3322
0.568139554 0.9727
-0.160555586 -0.2467
-0.889250727 -0.9551
-0.160555586 0.1463
0.568139554 0.448
-0.889250727 -8
2.025529834 1.6034
-0.889250727 -0.6212
-0.889250727 -1.43
2.025529834 1.8401
-0.889250727 -0.3199
2.025529834 1.0417
-0.889250727 -0.6232
-0.889250727 -0.735
-0.160555586 0.0835
1.296834694 0.5518
-0.889250727 -0.4293
-1.617945867 -1.0134
-0.889250727 -0.2751
0.568139554 1.009
2.025529834 2.1636
2.025529834 1.9792
0.568139554 1.2738
-0.160555586 -0.0261
0.568139554 1.1166
-1.617945867 -1.1364
-0.889250727 -0.4046
-0.889250727 -0.8412
-0.889250727 -0.7751
-0.889250727 -0.9032
1.296834694 0.7518
1.296834694 0.994
0.568139554 0.3549
-0.160555586 -0.0252
0.568139554 0.0551
-0.889250727 -0.4584
0.568139554 0.0887
-0.160555586 0.1681
-0.889250727 -0.7751
-0.889250727 -0.1506
1.296834694 1.567
0.568139554 0.9988
2.025529834 2.522
-0.889250727 -0.2751
0.568139554 -0.0814
-0.889250727 -0.8455
-0.160555586 -0.1074
-1.617945867 -1.5501
-0.889250727 -0.5665
-0.160555586 -0.8546
-0.889250727 -0.2293
-0.889250727 -0.4141
-0.160555586 0.8363
-0.889250727 -0.1959
-0.889250727 -0.7928
0.568139554 -0.0996
1.296834694 0.6023
1.296834694 -0.2875
-1.617945867 -1.5501
-0.889250727 -1.43
1.296834694 1.4351
0.568139554 0.9224
2.025529834 1.2525
-0.160555586 -0.1098
-0.889250727 -0.7259
2.025529834 2.0188
-0.889250727 -0.7943
-0.889250727 -0.0036
2.025529834 1.5335
0.568139554 0.7743
1.296834694 1.0455
1.296834694 1.3938
1.296834694 0.5099
-0.889250727 -1.0862
0.568139554 1.0269
0.568139554 0.8604
1.296834694 0.6317
-0.889250727 -1.3419
0.568139554 0.4676
0.568139554 0.5933
0.568139554 0.625
-1.617945867 -1.5325
-1.617945867 -1.3178
1.296834694 0.4729
0.568139554 0.6914
0.568139554 0.1897
-0.889250727 -1.1012
-0.889250727 -0.5983
2.025529834 1.6429
0.568139554 0.1295
0.568139554 1.3019
-1.617945867 -1.26
0.568139554 -0.4002
-0.889250727 -0.8455
-0.889250727 -0.2033
-0.160555586 0.0884
1.296834694 1.1352
-0.889250727 -0.5089
-0.889250727 -0.1431
-0.889250727 0.0301
-0.889250727 -0.5123
-0.889250727 -0.2985
1.296834694 0.3256
-0.160555586 0.5207
-0.889250727 0.0385
0.568139554 0.2124
0.568139554 0.1714
1.296834694 0.9667
0.568139554 0.0934
-0.160555586 0.5442
1.296834694 0.984
0.568139554 0.7474
0.568139554 0.6195
-0.889250727 -0.2565
-0.889250727 -0.7751
-0.160555586 0.5794
1.296834694 1.6709
1.296834694 0.9456
-1.617945867 -0.965
0.568139554 0.6725
-0.160555586 -0.4046
-0.160555586 -0.3423
-0.889250727 -0.4293
0.568139554 1.3845
-0.160555586 -0.1784
-0.160555586 0.1173
0.568139554 0.4409
-0.889250727 -0.4504
0.568139554 0.2737
0.568139554 0.6019
-0.889250727 -0.0506
-0.889250727 -0.7751
0.568139554 0.8851
1.296834694 0.8796
-0.889250727 -0.5972
-0.889250727 -0.4542
-0.160555586 -0.5434
